Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
13,Sun,12/20/2020,15:00,Cagliari,Udinese,0.6,1.5,1–1,,Marco Piccinini,2020-2021,João Pedro,Rodrigo De Paul,(4-2-3-1),(3-5-2),53%,47%,429 of 533 — 80%,81% — 384 of 474,3 of 12 — 25%,31% — 4 of 13,3 of 4 — 75%,66% — 2 of 3,2,0,1,0,13,13,5,7,16,25,639,589,17,12,10,11,10,14,21,17,0,1,11,6,19,16,62,64
13,Sun,12/20/2020,18:00,Atalanta,Roma,1.9,0.7,4–1,,Marco Di Bello,2020-2021,Rafael Tolói,Edin Džeko,(3-4-3),(3-4-3),55%,45%,493 of 594 — 83%,80% — 386 of 485,7 of 14 — 50%,60% — 3 of 5,2 of 3 — 66%,42% — 3 of 7,2,0,3,0,15,14,2,2,15,11,709,613,13,19,6,18,11,7,10,25,1,1,4,5,14,12,57,59
13,Sun,12/20/2020,20:45,Lazio,Napoli,1,0.9,2–0,,Daniele Orsato,2020-2021,Ciro Immobile,Kalidou Koulibaly,(3-5-2),(4-2-3-1),40%,60%,333 of 411 — 81%,85% — 523 of 613,2 of 10 — 20%,43% — 6 of 14,6 of 6 — 100%,0% — 0 of 2,4,0,3,0,12,8,4,9,13,21,525,709,23,13,14,11,9,10,22,8,2,1,7,7,17,20,57,68
14,Tue,12/22/2020,18:30,Crotone,Parma,0.6,1.4,2–1,,Fabio Maresca,2020-2021,Alex Cordaz,Bruno Alves,(3-5-2),(4-3-2-1),49%,51%,329 of 436 — 75%,77% — 342 of 445,6 of 11 — 55%,50% — 7 of 14,6 of 7 — 85%,66% — 4 of 6,4,0,6,0,16,22,3,6,17,19,546,564,17,21,6,10,14,18,20,22,2,3,8,5,25,31,77,85
14,Tue,12/22/2020,20:45,Juventus,Fiorentina,0.5,1.6,0–3,,Federico La Penna,2020-2021,Leonardo Bonucci,Germán Pezzella,(3-5-2),(3-5-2),54%,46%,447 of 516 — 87%,81% — 361 of 443,3 of 13 — 23%,56% — 5 of 9,3 of 5 — 60%,100% — 3 of 3,1,1,4,0,9,17,5,5,17,27,630,548,13,16,7,6,17,5,20,16,3,1,4,6,15,16,45,51
14,Wed,12/23/2020,18:30,Hellas Verona,Inter,1.5,1.8,1–2,,Piero Giacomelli,2020-2021,Miguel Veloso,Samir Handanović,(3-4-3),(3-4-3),41%,59%,267 of 388 — 69%,80% — 451 of 566,2 of 6 — 33%,28% — 5 of 18,3 of 5 — 60%,50% — 1 of 2,4,0,2,0,16,20,2,8,11,28,496,678,12,13,15,14,25,30,27,13,0,0,8,6,16,24,72,69
14,Wed,12/23/2020,20:45,Udinese,Benevento,2,0.3,0–2,,Manuel Volpi,2020-2021,Rodrigo De Paul,Pasquale Schiattarella,(3-5-2),(4-3-2-1),61%,39%,480 of 568 — 85%,74% — 270 of 365,3 of 15 — 20%,44% — 4 of 9,2 of 4 — 50%,100% — 3 of 3,1,0,2,0,20,12,7,1,33,6,686,484,13,16,19,14,17,13,9,26,1,1,1,11,21,24,51,63
14,Wed,12/23/2020,20:45,Spezia,Genoa,0.5,1.4,1–2,,Davide Massa,2020-2021,Giulio Maggiore,Domenico Criscito,(4-3-3),(3-5-2),67%,33%,562 of 686 — 82%,68% — 228 of 336,4 of 8 — 50%,67% — 4 of 6,3 of 4 — 75%,75% — 3 of 4,3,0,4,0,19,20,4,2,14,6,758,426,14,4,7,13,18,14,3,20,1,4,2,6,23,18,104,94
14,Wed,12/23/2020,20:45,Sampdoria,Sassuolo,1.9,2,2–3,,Giovanni Ayroldi,2020-2021,Fabio Quagliarella,Francesco Magnanelli,(4-4-2),(4-2-3-1),47%,53%,320 of 438 — 73%,79% — 394 of 498,6 of 26 — 23%,57% — 8 of 14,5 of 8 — 62%,66% — 4 of 6,2,1,4,0,10,12,14,6,36,11,563,650,22,15,12,11,18,14,16,35,1,2,6,13,21,16,76,53
14,Wed,12/23/2020,20:45,Milan,Lazio,1.6,1.6,3–2,,Marco Di Bello,2020-2021,Alessio Romagnoli,Ciro Immobile,(4-2-3-1),(3-5-2),39%,61%,288 of 374 — 77%,83% — 473 of 573,4 of 12 — 33%,50% — 6 of 12,4 of 6 — 66%,50% — 2 of 4,2,0,4,0,9,14,4,6,12,28,507,673,15,20,12,10,13,19,27,11,2,0,6,6,22,20,53,55
14,Wed,12/23/2020,20:45,Napoli,Torino,0.9,0.4,1–1,,Paolo Valeri,2020-2021,Lorenzo Insigne,Andrea Belotti,(4-2-3-1),(3-5-2),65%,35%,598 of 689 — 87%,79% — 298 of 378,6 of 15 — 40%,30% — 3 of 10,2 of 3 — 66%,83% — 5 of 6,3,0,3,0,20,16,4,3,26,12,778,481,20,9,6,10,16,12,11,25,2,1,4,11,20,18,66,91
14,Wed,12/23/2020,20:45,Roma,Cagliari,2.8,1.3,3–2,,Luca Pairetto,2020-2021,Edin Džeko,João Pedro,(3-4-3),(3-5-2),62%,38%,477 of 576 — 83%,74% — 265 of 359,8 of 15 — 53%,11% — 1 of 9,0 of 1 — 0%,62% — 5 of 8,3,0,2,0,18,20,6,0,18,8,674,467,18,10,13,20,17,18,14,12,1,3,5,7,19,20,72,49
14,Wed,12/23/2020,20:45,Bologna,Atalanta,1,1.4,2–2,,Daniele Chiffi,2020-2021,Rodrigo Palacio,Rafael Tolói,(4-2-3-1),(3-4-1-2),47%,53%,429 of 532 — 81%,83% — 505 of 608,3 of 9 — 33%,45% — 5 of 11,4 of 5 — 80%,33% — 1 of 3,2,0,2,0,12,14,1,5,5,17,644,714,15,19,13,17,18,13,17,1,0,2,6,4,20,18,65,61
15,Sun,1/3/2021,12:30,Inter,Crotone,2.4,1.4,6–2,,Gianluca Aureliano,2020-2021,Samir Handanović,Alex Cordaz,(3-5-2),(3-5-2),48%,52%,428 of 507 — 84%,87% — 474 of 546,8 of 16 — 50%,25% — 2 of 8,1 of 2 — 50%,37% — 3 of 8,0,0,3,0,9,7,3,3,14,9,595,628,19,6,9,13,10,8,4,16,3,0,5,7,15,10,44,43
15,Sun,1/3/2021,15:00,Cagliari,Napoli,0.9,4.6,1–4,,Gianluca Manganiello,2020-2021,João Pedro,Lorenzo Insigne,(4-2-3-1),(4-2-3-1),38%,62%,330 of 399 — 83%,91% — 583 of 640,1 of 8 — 13%,30% — 10 of 33,7 of 10 — 70%,0% — 0 of 1,5.5,0,1,0,11,6,3,8,12,27,502,758,12,15,4,18,9,5,22,10,0,0,12,8,16,11,41,46
15,Sun,1/3/2021,15:00,Roma,Sampdoria,2.3,0.2,1–0,,Daniele Chiffi,2020-2021,Edin Džeko,Fabio Quagliarella,(3-4-3),(4-4-1-1),65%,35%,544 of 650 — 84%,67% — 240 of 357,6 of 21 — 29%,40% — 2 of 5,2 of 2 — 100%,83% — 5 of 6,3,0,5,0,18,14,8,2,30,10,769,468,12,16,16,14,22,12,16,22,2,7,1,9,15,16,79,62
15,Sun,1/3/2021,15:00,Fiorentina,Bologna,0.5,0.8,0–0,,Daniele Orsato,2020-2021,Germán Pezzella,Rodrigo Palacio,(3-5-2),(4-2-3-1),47%,53%,390 of 477 — 82%,85% — 452 of 534,0 of 9 — 0%,43% — 3 of 7,3 of 3 — 100%,% — 0 of 0,4,0,3,0,8,11,8,5,28,12,557,636,11,22,6,4,14,12,12,32,2,1,4,12,21,19,60,44
15,Sun,1/3/2021,15:00,Genoa,Lazio,0.9,1.4,1–1,,Giampaolo Calvarese,2020-2021,Domenico Criscito,Ciro Immobile,(3-5-2),(3-5-2),40%,60%,282 of 391 — 72%,81% — 475 of 589,3 of 10 — 30%,18% — 2 of 11,2 of 2 — 100%,66% — 2 of 3,2,0,4,0,11,18,4,9,13,30,512,693,16,16,9,13,12,24,31,16,2,2,8,4,20,19,60,77
15,Sun,1/3/2021,15:00,Atalanta,Sassuolo,2.7,0.6,5–1,,Fabio Maresca,2020-2021,Remo Freuler,Domenico Berardi,(3-4-1-2),(4-2-3-1),46%,54%,351 of 466 — 75%,80% — 440 of 547,7 of 23 — 30%,40% — 4 of 10,3 of 4 — 75%,28% — 2 of 7,3,0,1,0,13,9,8,3,21,11,574,677,17,17,16,21,12,14,8,20,1,1,9,19,19,17,75,48
15,Sun,1/3/2021,15:00,Spezia,Hellas Verona,0.9,1.3,0–1,,Luca Pairetto,2020-2021,Luca Vignali,Miguel Veloso,(4-3-3),(3-4-3),53%,47%,345 of 484 — 71%,68% — 293 of 428,1 of 7 — 14%,25% — 3 of 12,2 of 3 — 66%,100% — 1 of 1,7.5,0,0,0,22,10,3,5,19,18,573,541,10,15,11,18,30,25,15,31,1,9,5,6,25,23,128,84
15,Sun,1/3/2021,15:00,Parma,Torino,1,1.7,0–3,,Daniele Doveri,2020-2021,Bruno Alves,Andrea Belotti,(4-3-2-1),(3-5-2),57%,43%,449 of 564 — 80%,76% — 322 of 424,4 of 16 — 25%,42% — 5 of 12,2 of 5 — 40%,100% — 4 of 4,2,0,2,0,20,16,9,3,28,9,671,545,11,9,14,16,22,17,9,23,1,0,7,13,19,17,81,73
15,Sun,1/3/2021,18:00,Benevento,Milan,2.5,1.5,0–2,,Fabrizio Pasqua,2020-2021,Pasquale Schiattarella,Alessio Romagnoli,(4-3-2-1),(4-2-3-1),61%,39%,466 of 564 — 83%,81% — 289 of 359,5 of 24 — 21%,11% — 1 of 9,0 of 1 — 0%,100% — 5 of 5,1,0,3,1,9,14,12,4,39,10,655,479,15,12,8,15,11,13,8,30,1,2,7,12,22,8,70,66
15,Sun,1/3/2021,20:45,Juventus,Udinese,2.5,1.7,4–1,,Piero Giacomelli,2020-2021,Leonardo Bonucci,Rodrigo De Paul,(4-4-2),(3-5-2),63%,37%,636 of 709 — 90%,81% — 344 of 423,10 of 20 — 50%,30% — 3 of 10,2 of 3 — 66%,60% — 6 of 10,3,0,0,0,14,8,7,1,17,12,813,519,18,10,12,4,6,10,15,18,1,0,6,5,13,20,54,54
16,Wed,1/6/2021,12:30,Cagliari,Benevento,1,1.4,1–2,,Eugenio Abbattista,2020-2021,João Pedro,Pasquale Schiattarella,(4-3-2-1),(4-3-2-1),61%,39%,466 of 562 — 83%,76% — 274 of 360,5 of 12 — 42%,40% — 4 of 10,2 of 4 — 50%,80% — 4 of 5,4,1,3,0,18,12,7,6,33,17,644,456,11,17,7,5,18,13,18,30,1,2,7,13,18,18,55,71
16,Wed,1/6/2021,15:00,Torino,Hellas Verona,1.4,0.4,1–1,,Marco Di Bello,2020-2021,Andrea Belotti,Miguel Veloso,(3-5-2),(3-4-3),46%,54%,288 of 420 — 69%,75% — 371 of 497,2 of 17 — 12%,25% — 2 of 8,1 of 2 — 50%,50% — 1 of 2,1,0,3,0,12,18,9,3,24,15,526,615,10,7,15,11,15,27,18,25,1,2,7,6,25,21,90,70
16,Wed,1/6/2021,15:00,Crotone,Roma,0.8,2,1–3,,Marco Piccinini,2020-2021,Alex Cordaz,Bryan Cristante,(3-5-2),(3-4-3),52%,48%,460 of 562 — 82%,82% — 419 of 511,4 of 13 — 31%,27% — 3 of 11,1 of 3 — 33%,75% — 3 of 4,2,0,3,0,15,17,3,4,12,12,676,630,17,25,16,19,16,10,14,9,0,1,4,13,18,16,62,64
16,Wed,1/6/2021,15:00,Lazio,Fiorentina,1.5,1.7,2–1,,Rosario Abisso,2020-2021,Ciro Immobile,Germán Pezzella,(3-5-2),(3-5-2),45%,55%,365 of 439 — 83%,83% — 445 of 538,3 of 13 — 23%,36% — 4 of 11,4 of 4 — 100%,33% — 1 of 3,3,0,1,0,11,11,2,9,9,31,568,633,25,17,13,12,12,11,30,8,3,0,1,5,11,25,51,67
16,Wed,1/6/2021,15:00,Atalanta,Parma,1.8,0.1,3–0,,Juan Sacchi,2020-2021,Rafael Tolói,Bruno Alves,(3-4-1-2),(4-1-4-1),52%,48%,486 of 585 — 83%,85% — 464 of 547,6 of 17 — 35%,0% — 0 of 2,0 of 0 — %,50% — 3 of 6,1,0,1,0,10,6,12,3,32,11,680,674,17,19,8,15,8,17,13,28,3,1,2,9,18,15,41,87
16,Wed,1/6/2021,15:00,Bologna,Udinese,1.2,2.1,2–2,,Giovanni Ayroldi,2020-2021,Rodrigo Palacio,Kevin Lasagna,(4-2-3-1),(3-5-2),37%,63%,269 of 344 — 78%,83% — 478 of 576,6 of 10 — 60%,35% — 6 of 17,4 of 6 — 66%,66% — 4 of 6,5.5,0,3,0,16,13,4,6,7,33,471,678,16,14,8,7,12,12,32,10,1,2,8,5,15,24,53,41
16,Wed,1/6/2021,15:00,Sassuolo,Genoa,2.1,1.1,2–1,,Michael Fabbri,2020-2021,Francesco Magnanelli,Domenico Criscito,(4-2-3-1),(3-5-2),63%,37%,585 of 685 — 85%,74% — 299 of 403,3 of 17 — 18%,29% — 2 of 7,1 of 2 — 50%,33% — 1 of 3,3,0,3,0,14,10,8,2,19,13,808,531,16,15,22,13,12,12,12,26,0,1,5,6,13,21,58,66
16,Wed,1/6/2021,15:00,Sampdoria,Inter,1.3,2.7,2–1,,Paolo Valeri,2020-2021,Jakub Jankto,Samir Handanović,(4-4-2),(3-5-2),37%,63%,250 of 343 — 73%,80% — 461 of 573,2 of 9 — 22%,26% — 6 of 23,5 of 6 — 83%,50% — 1 of 2,3,0,4,0,13,18,4,10,9,31,447,662,9,8,14,6,7,20,25,7,1,3,15,1,7,25,67,53
16,Wed,1/6/2021,18:00,Napoli,Spezia,3.1,1.9,1–2,,Maurizio Mariani,2020-2021,Lorenzo Insigne,Claudio Terzi,(4-2-3-1),(4-3-3),62%,38%,542 of 650 — 83%,79% — 312 of 397,9 of 29 — 31%,25% — 2 of 8,1 of 2 — 50%,88% — 8 of 9,2,0,6.5,0,9,16,10,2,28,8,755,537,8,16,9,8,16,9,8,28,4,2,6,10,19,14,69,83
16,Wed,1/6/2021,20:45,Milan,Juventus,1,2.3,1–3,,Massimiliano Irrati,2020-2021,Alessio Romagnoli,Leonardo Bonucci,(4-2-3-1),(4-4-2),43%,57%,354 of 426 — 83%,86% — 485 of 565,8 of 20 — 40%,43% — 6 of 14,3 of 6 — 50%,87% — 7 of 8,1,0,2,0,17,11,7,4,18,14,548,675,15,14,11,6,15,14,19,16,0,0,2,14,21,19,46,56
17,Sat,1/9/2021,15:00,Benevento,Atalanta,0.9,3.8,1–4,,Gianluca Manganiello,2020-2021,Pasquale Schiattarella,Rafael Tolói,(4-5-1),(3-4-1-2),41%,59%,292 of 397 — 74%,83% — 465 of 563,2 of 5 — 40%,44% — 12 of 27,8 of 12 — 66%,50% — 1 of 2,3,0,2,0,13,21,1,11,6,21,496,672,8,18,9,13,10,19,20,7,0,4,11,1,16,17,73,48
17,Sat,1/9/2021,18:00,Genoa,Bologna,1.3,0.9,2–0,,Daniele Doveri,2020-2021,Domenico Criscito,Rodrigo Palacio,(3-5-2),(4-2-3-1),36%,64%,244 of 372 — 66%,81% — 525 of 648,7 of 10 — 70%,21% — 3 of 14,3 of 3 — 100%,71% — 5 of 7,2,0,0,0,11,9,1,4,6,24,519,781,28,19,9,12,20,21,32,9,2,1,9,4,25,21,67,63
17,Sat,1/9/2021,20:45,Milan,Torino,1.6,0.5,2–0,,Fabio Maresca,2020-2021,Alessio Romagnoli,Andrea Belotti,(4-2-3-1),(3-5-1-1),46%,54%,352 of 439 — 80%,82% — 419 of 509,3 of 7 — 43%,11% — 1 of 9,1 of 1 — 100%,66% — 2 of 3,6,0,2,0,22,15,7,5,18,20,541,609,20,18,3,3,9,14,20,21,1,1,3,5,12,22,49,63
17,Sun,1/10/2021,12:30,Roma,Inter,0.7,1.6,2–2,,Marco Di Bello,2020-2021,Edin Džeko,Marcelo Brozović,(3-4-3),(3-5-2),50%,50%,500 of 573 — 87%,84% — 480 of 569,8 of 14 — 57%,35% — 6 of 17,4 of 6 — 66%,75% — 6 of 8,3,0,3,0,18,11,3,7,15,16,682,664,10,19,16,6,7,9,15,21,1,2,8,4,9,14,46,43
17,Sun,1/10/2021,15:00,Hellas Verona,Crotone,1.4,0.9,2–1,,Luca Massimi,2020-2021,Davide Faraoni,Alex Cordaz,(3-4-3),(3-5-2),44%,56%,251 of 383 — 66%,75% — 362 of 484,6 of 13 — 46%,22% — 2 of 9,1 of 2 — 50%,66% — 4 of 6,3,0,3,0,16,16,6,4,25,14,482,595,10,17,6,9,20,23,13,20,1,0,4,9,27,13,71,61
17,Sun,1/10/2021,15:00,Parma,Lazio,0.3,2.9,0–2,,Luca Pairetto,2020-2021,Bruno Alves,Ciro Immobile,(4-3-3),(3-5-2),46%,54%,403 of 499 — 81%,82% — 470 of 575,3 of 10 — 30%,24% — 5 of 21,3 of 5 — 60%,100% — 3 of 3,4,0,1,0,11,7,5,6,13,24,610,693,7,25,17,15,16,11,24,19,0,5,12,4,16,19,68,49
17,Sun,1/10/2021,15:00,Udinese,Napoli,2.1,1.7,1–2,,Fabrizio Pasqua,2020-2021,Rodrigo De Paul,Lorenzo Insigne,(3-5-1-1),(4-2-3-1),37%,63%,334 of 418 — 80%,87% — 620 of 710,8 of 17 — 47%,31% — 5 of 16,4 of 5 — 80%,87% — 7 of 8,3,0,1,0,19,6,2,7,8,20,534,801,16,9,14,7,4,5,19,12,0,1,11,8,11,19,40,47
17,Sun,1/10/2021,18:00,Fiorentina,Cagliari,1.9,1.2,1–0,,Piero Giacomelli,2020-2021,Germán Pezzella,João Pedro,(3-4-3),(4-1-2-1-2),52%,48%,382 of 494 — 77%,78% — 359 of 460,4 of 14 — 29%,13% — 1 of 8,1 of 1 — 100%,75% — 3 of 4,1,0,3,0,15,14,9,5,34,18,618,592,24,15,12,11,13,18,17,31,4,1,9,11,21,19,68,48
17,Sun,1/10/2021,20:45,Juventus,Sassuolo,2.8,0.7,3–1,,Davide Massa,2020-2021,Leonardo Bonucci,Manuel Locatelli,(4-4-2),(4-2-3-1),55%,45%,600 of 667 — 90%,87% — 464 of 536,8 of 23 — 35%,20% — 2 of 10,1 of 2 — 50%,62% — 5 of 8,4,0,1,1,11,3,6,3,21,12,775,642,15,17,11,12,4,8,9,20,0,1,7,11,18,12,33,45
17,Mon,1/11/2021,20:45,Spezia,Sampdoria,1.5,0.7,2–1,,Marco Piccinini,2020-2021,Claudio Terzi,Albin Ekdal,(4-3-3),(4-4-1-1),56%,44%,434 of 561 — 77%,69% — 299 of 436,3 of 8 — 38%,50% — 3 of 6,2 of 3 — 66%,66% — 2 of 3,4,0,3,0,16,16,4,2,17,20,664,538,18,19,12,7,19,20,19,13,4,0,3,4,21,21,118,67
18,Fri,1/15/2021,20:45,Lazio,Roma,0.8,0.9,3–0,,Daniele Orsato,2020-2021,Ciro Immobile,Edin Džeko,(3-5-2),(3-4-3),40%,60%,335 of 421 — 80%,83% — 524 of 633,8 of 8 — 100%,17% — 1 of 6,1 of 1 — 100%,62% — 5 of 8,5,0,4,0,12,19,1,7,7,22,542,713,12,11,14,10,11,11,21,10,4,2,5,0,11,18,70,68
18,Sat,1/16/2021,15:00,Bologna,Hellas Verona,2,0.8,1–0,,Maurizio Mariani,2020-2021,Danilo Larangeira,Davide Faraoni,(4-2-3-1),(3-4-3),48%,52%,345 of 478 — 72%,75% — 387 of 514,4 of 19 — 21%,13% — 1 of 8,1 of 1 — 100%,100% — 4 of 4,2,0,1,0,15,10,7,3,19,16,589,625,18,15,14,15,26,16,10,27,1,1,12,9,19,19,68,64
18,Sat,1/16/2021,18:00,Torino,Spezia,0.7,0.3,0–0,,Michael Fabbri,2020-2021,Andrea Belotti,Claudio Terzi,(3-5-2),(4-3-3),66%,34%,570 of 664 — 86%,74% — 253 of 340,1 of 10 — 10%,50% — 3 of 6,3 of 3 — 100%,100% — 1 of 1,3,0,4,1,12,14,6,2,21,7,764,447,11,23,11,7,15,11,8,21,6,0,3,6,25,22,68,70
18,Sat,1/16/2021,20:45,Sampdoria,Udinese,1.5,2.1,2–1,,Juan Sacchi,2020-2021,Fabio Quagliarella,Rodrigo De Paul,(4-4-1-1),(3-5-1-1),54%,46%,412 of 515 — 80%,77% — 342 of 445,5 of 14 — 36%,27% — 4 of 15,3 of 4 — 75%,80% — 4 of 5,1,0,1,0,8,11,11,5,30,22,631,563,12,13,10,13,17,15,24,28,3,4,6,4,24,25,71,44
18,Sun,1/17/2021,12:30,Napoli,Fiorentina,2,1,6–0,,Daniele Chiffi,2020-2021,Lorenzo Insigne,Germán Pezzella,(4-2-3-1),(3-4-3),48%,52%,435 of 506 — 86%,84% — 452 of 539,6 of 9 — 67%,9% — 1 of 11,1 of 1 — 100%,16% — 1 of 6,1,0,0,0,11,15,1,4,4,18,600,601,15,4,14,7,4,11,16,5,4,3,7,3,12,22,63,48
18,Sun,1/17/2021,15:00,Crotone,Benevento,1.5,2.2,4–1,,Simone Sozza,2020-2021,Alex Cordaz,Kamil Glik,(3-4-1-2),(4-3-2-1),40%,60%,259 of 353 — 73%,78% — 407 of 524,3 of 9 — 33%,23% — 5 of 22,4 of 5 — 80%,0% — 0 of 3,1,0,3,1,14,14,4,13,9,37,494,625,20,13,5,9,16,14,45,10,0,2,7,7,17,25,65,70
18,Sun,1/17/2021,15:00,Sassuolo,Parma,1.9,0.8,1–1,,Ivan Pezzuto,2020-2021,Francesco Magnanelli,Gervinho,(3-4-3),(4-3-3),61%,39%,486 of 565 — 86%,77% — 274 of 358,3 of 15 — 20%,18% — 2 of 11,1 of 2 — 50%,100% — 3 of 3,3,0,2,0,18,11,5,2,19,16,655,463,9,18,7,23,18,19,13,18,3,3,7,9,15,11,33,79
18,Sun,1/17/2021,18:00,Atalanta,Genoa,1.6,0.8,0–0,,Livio Marinelli,2020-2021,Rafael Tolói,Domenico Criscito,(3-4-3),(3-5-2),64%,36%,573 of 724 — 79%,70% — 290 of 414,2 of 18 — 11%,43% — 3 of 7,3 of 3 — 100%,100% — 2 of 2,1,0,2,0,14,13,9,1,29,5,836,568,9,25,13,13,35,14,6,38,0,0,3,13,16,15,72,96
18,Sun,1/17/2021,20:45,Inter,Juventus,1.6,0.5,2–0,,Daniele Doveri,2020-2021,Samir Handanović,Giorgio Chiellini,(3-5-2),(4-4-2),49%,51%,483 of 555 — 87%,87% — 499 of 575,5 of 17 — 29%,44% — 4 of 9,4 of 4 — 100%,60% — 3 of 5,2,0,2,0,8,14,3,4,11,29,653,666,7,7,6,8,6,14,24,11,0,3,7,8,20,14,56,45
18,Mon,1/18/2021,20:45,Cagliari,Milan,1.3,1.7,0–2,,Rosario Abisso,2020-2021,João Pedro,Alessio Romagnoli,(4-3-2-1),(4-2-3-1),45%,55%,374 of 465 — 80%,86% — 493 of 574,2 of 17 — 12%,56% — 5 of 9,4 of 5 — 80%,100% — 2 of 2,2,0,4.5,0,9,13,7,4,30,10,570,694,12,16,11,17,15,17,12,26,0,4,2,12,18,12,53,61
10,Wed,1/20/2021,15:00,Udinese,Atalanta,0.4,1.5,1–1,,Giampaolo Calvarese,2020-2021,Rodrigo De Paul,Rafael Tolói,(3-5-1-1),(3-4-3),34%,66%,222 of 314 — 71%,82% — 497 of 604,1 of 6 — 17%,24% — 4 of 17,3 of 4 — 75%,0% — 0 of 1,3,0,2,0,20,26,2,7,12,24,428,688,15,8,17,9,12,22,23,13,0,0,10,4,11,19,73,73
19,Fri,1/22/2021,20:45,Benevento,Torino,1.6,1.4,2–2,,Piero Giacomelli,2020-2021,Nicolas Viola,Andrea Belotti,(3-5-2),(3-5-2),39%,61%,219 of 324 — 68%,79% — 403 of 513,2 of 9 — 22%,31% — 5 of 16,3 of 5 — 60%,50% — 1 of 2,1,0,3,0,18,22,6,4,19,30,444,619,7,20,11,10,15,22,22,22,0,3,9,6,20,19,73,66
19,Sat,1/23/2021,15:00,Roma,Spezia,2.6,1.3,4–3,,Luca Pairetto,2020-2021,Lorenzo Pellegrini,Claudio Terzi,(3-4-3),(4-3-3),48%,52%,405 of 498 — 81%,81% — 439 of 544,7 of 14 — 50%,50% — 3 of 6,0 of 3 — 0%,42% — 3 of 7,3,0,1,0,12,13,3,1,9,6,585,618,6,13,20,11,8,8,10,8,2,4,5,6,25,28,58,89
19,Sat,1/23/2021,18:00,Milan,Atalanta,1.8,2,0–3,,Maurizio Mariani,2020-2021,Gianluigi Donnarumma,Rafael Tolói,(4-2-3-1),(3-4-1-2),51%,49%,385 of 469 — 82%,81% — 372 of 457,2 of 14 — 14%,35% — 6 of 17,4 of 6 — 66%,100% — 2 of 2,2,0,1,0,11,14,5,7,21,17,599,585,22,18,14,12,21,10,18,19,3,1,9,3,15,18,71,65
19,Sat,1/23/2021,18:00,Udinese,Inter,0.3,0.7,0–0,,Fabio Maresca,2020-2021,Rodrigo De Paul,Samir Handanović,(3-5-2),(3-5-2),39%,61%,355 of 434 — 82%,85% — 579 of 680,1 of 6 — 17%,40% — 4 of 10,4 of 4 — 100%,100% — 1 of 1,3,0,2,0,11,16,3,4,4,18,519,746,6,13,20,7,11,14,23,6,0,1,9,4,9,15,59,43
19,Sat,1/23/2021,20:45,Fiorentina,Crotone,1.2,0.7,2–1,,Marco Piccinini,2020-2021,Germán Pezzella,Alex Cordaz,(3-5-2),(3-5-2),45%,55%,341 of 424 — 80%,79% — 407 of 515,6 of 13 — 46%,30% — 3 of 10,2 of 3 — 66%,66% — 4 of 6,2,0,2,0,12,17,5,3,21,20,546,605,16,11,14,8,17,7,21,13,3,2,5,6,17,29,69,56
19,Sun,1/24/2021,12:30,Juventus,Bologna,3,0.5,2–0,,Juan Sacchi,2020-2021,Giorgio Chiellini,Danilo Larangeira,(4-4-2),(4-2-3-1),53%,47%,441 of 521 — 85%,83% — 388 of 465,11 of 23 — 48%,18% — 2 of 11,2 of 2 — 100%,81% — 9 of 11,3,0,2,0,11,17,7,6,18,22,622,576,8,17,11,11,7,7,15,18,2,0,7,10,17,11,55,49
19,Sun,1/24/2021,15:00,Hellas Verona,Napoli,1.8,0.8,3–1,,Michael Fabbri,2020-2021,Davide Faraoni,Lorenzo Insigne,(3-4-3),(4-2-3-1),48%,52%,354 of 466 — 76%,78% — 396 of 509,7 of 14 — 50%,17% — 2 of 12,1 of 2 — 50%,57% — 4 of 7,2,0,3,0,13,7,3,3,18,11,572,623,16,15,16,10,12,13,20,14,2,1,14,5,15,31,71,63
19,Sun,1/24/2021,15:00,Genoa,Cagliari,1.7,1,1–0,,Marco Di Bello,2020-2021,Domenico Criscito,João Pedro,(3-5-2),(4-3-2-1),41%,59%,342 of 457 — 75%,81% — 526 of 652,5 of 11 — 45%,29% — 4 of 14,4 of 4 — 100%,80% — 4 of 5,1,0,2,0,11,6,4,7,13,32,591,776,17,17,14,9,10,20,33,17,3,0,15,7,13,24,70,74
19,Sun,1/24/2021,18:00,Lazio,Sassuolo,1.9,0.6,2–1,,Antonio Giua,2020-2021,Ciro Immobile,Manuel Locatelli,(3-5-2),(4-2-3-1),49%,51%,429 of 506 — 85%,84% — 442 of 525,6 of 20 — 30%,20% — 1 of 5,0 of 1 — 0%,66% — 4 of 6,2,0,3,0,16,15,9,6,25,11,603,615,16,19,9,6,15,10,14,21,1,0,7,8,13,15,77,50
